assessmentId,scientificName,internalTaxonId,AOO.range,EOO.range,DepthLower.limit,DepthUpper.limit,Congregatory.value,NoThreats.noThreats,ElevationLower.limit,ElevationUpper.limit,PopulationSize.range,ThreatsUnknown.value,LocationsNumber.range,GenerationLength.range,MovementPatterns.pattern,SubpopulationNumber.range,AreaRestricted.isRestricted,CropWildRelative.isRelative,YearOfPopulationEstimate.value,InPlaceEducationControlled.value,SevereFragmentation.isFragmented,InPlaceResearchRecoveryPlan.value,InPlaceLandWaterProtectionInPA.value,InPlaceSpeciesManagementExSitu.value,InPlaceResearchMonitoringScheme.value,InPlaceEducationSubjectToPrograms.value,InPlaceSpeciesManagementHarvestPlan.value,InPlaceLandWaterProtectionAreaPlanned.value,InPlaceEducationInternationalLegislation.value,InPlaceLandWaterProtectionInvasiveControl.value,InPlaceLandWaterProtectionSitesIdentified.value,InPlaceLandWaterProtectionPercentProtected.value
132095305,Sitta solangiae,22711219,,403000,,,,,700,2500,U,,,4,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132095577,Sitta oenochlamys,22711222,,693000,,,,,,,U,,,4,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
132096279,Odontorchilus branickii,22711325,,1220000,,,,,800,2000,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132096704,Pheugopedius atrogularis,22711395,,110000,,,,,,1100,U,,,3.9,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132096874,Pheugopedius spadix,22711398,,280000,,,,,400,1800,U,,,3.9,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132097210,Pheugopedius mystacalis,22711410,,998000,,,,,1200,2400,U,,,3.9,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132097386,Pheugopedius genibarbis,22711413,,8860000,,,,,,1600,U,,,3.9,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132097568,Pheugopedius coraya,22711416,,5900000,,,,,,1400,U,,,3.9,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132098377,Troglodytes rufociliatus,22711497,,252000,,,,,1700,3500,,,,3.5,Not a Migrant,,No,,2009,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132098559,Troglodytes rufulus,22711509,,302000,,,,,1000,2800,U,,,3.5,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132098924,Microcerculus bambla,22711551,,4060000,,,,,,1100,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132099574,Polioptila melanura,22711588,,1800000,,,,,,800,,,,3.4,Not a Migrant,,No,,2009,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132100105,Polioptila schistaceigula,22711611,,451000,,,,,,750,U,,,3.4,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132100270,Polioptila dumicola,22711614,,6360000,,,,,,2400,U,,,3.4,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132100908,Pycnonotus sinensis,22712643,,3810000,,,,,,,U,,,2.7,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132101179,Pycnonotus barbatus,22712650,,34600000,,,,,,3000,,,,2.7,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132101672,Pycnonotus nigricans,22712671,,2680000,,,,,,,U,,,2.7,Nomadic,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
132101885,Pycnonotus leucotis,22712687,,5200000,,,,,,,U,,,2.7,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132102224,Pycnonotus cafer,22712695,,7030000,,,,,,,U,,,2.7,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
132102555,Ixonotus guttatus,22712847,,5580000,,,,,,,U,,,3.5,Nomadic,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132102807,Thescelocichla leucopleura,22712877,,6280000,,,,,,,U,,,3.5,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132103099,Pyrrhurus scandens,22712882,,7230000,,,,,,1500,U,,,3.5,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132103411,Phyllastrephus cabanisi,22712890,,4130000,,,,,,2700,,,,4.5,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132103634,Neolestes torquatus,22713256,,2390000,,,,,,,U,,,3.5,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
132103832,Scotocerca inquieta,22713547,,19300000,,,,,,3500,U,,,4.3,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132104178,Zosterops senegalensis,22713934,,19600000,,,,,,1600,,,,3.5,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132104614,Zosterops semperi,22714056,540,234000,,,,,,,U,,,3.5,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132104786,Zosterops nigrorum,22714071,,404000,,,,,,,U,,,3.5,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
132105795,Tephrozosterops stalkeri,22714285,,9300,,,,,,,U,,,4.4,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
132105957,Tesia superciliaris,22714356,,31400,,,,,1000,3000,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132106121,Urosphena subulata,22714362,,121000,,,,,,1900,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132106290,Urosphena whiteheadi,22714365,,360000,,,,,,,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132106446,Phyllergates heterolaemus,22714979,,39500,,,,,,,U,,,3.1,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132106615,Leptopoecile elegans,22715190,,1800000,,,,,2600,4300,U,,,3.9,Altitudinal Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
132106786,Phylloscopus magnirostris,22715334,,1960000,,,,,1800,3700,U,,,3.6,Full Migrant,,No,,,No,No,No,No,No,No,No,,,Yes,No,"Yes, over entire range",
132106990,Phylloscopus montis,22715439,,4640000,,,,,900,2300,U,,,3.1,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
132107169,Tickellia hodgsoni,22715445,,1700000,,,,,1050,2850,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132107374,Cincloramphus rubiginosus,22715549,,63600,,,,,,1400,U,,,3.6,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
132107823,Trochalopteron virgatum,22715726,,155000,,,,,900,2400,U,,,4.7,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132107992,Trochalopteron squamatum,22715732,,1390000,,,,,,,U,,,4.7,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132108194,Trochalopteron affine,22715747,,2100000,,,,,2350,4600,U,,,4.7,Altitudinal Migrant,,No,,,No,No,No,Yes,No,No,No,,,Yes,No,"Yes, over entire range",
132108397,Trochalopteron formosum,22715761,,396000,,,,,900,3150,U,,,4.7,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132108577,Pellorneum pyrrogenys,22715845,,1250000,,,,,,1550,U,,,3.9,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132108739,Illadopsis cleaveri,22715891,,3060000,,,,,,,U,,,5.8,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132108961,Illadopsis rufescens,22715899,,494000,,,,,535,1400,,,,5.8,Not a Migrant,,No,,1989,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132109227,Illadopsis puveli,22715906,,3100000,,,,,,,U,,,5.8,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132109498,Illadopsis fulvescens,22715914,,8230000,,,,,,,U,,,5.8,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132109811,Illadopsis turdina,22715938,,2720000,,,,,,,U,,,5.5,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
132110014,Ptilocichla mindanensis,22716014,,232000,,,,,,1400,U,,,5.1,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132110186,Turdinus atrigularis,22716048,,257000,,,,,,1500,U,,,4.4,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132110475,Spelaeornis troglodytoides,22716123,,1660000,,,,,1600,3500,U,,,4.4,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
132110645,Sterrhoptilus dennistouni,22716201,,50200,,,,,,1150,U,,,3.7,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132110934,Sterrhoptilus capitalis,22716207,,158000,,,,,,1100,U,,,3.7,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132111105,Stachyris herberti,22716252,,28500,,,,,230,610,U,,,3.7,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132111329,Mixornis kelleyi,22716302,,348000,,,,,50,1165,U,,,3.9,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132111495,Turdoides tenebrosa,22716419,,909000,,,,,600,1200,U,,,8.8,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132111685,Turdoides plebejus,22716487,,9360000,,,,,,,U,,,8.8,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
132112005,Turdoides jardineii,22716501,,7880000,,,,,,,U,,,8.8,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132112285,Sibia waldeni,22716566,,729000,,,,,1700,3300,U,,,5.5,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132112459,Schoeniparus cinereus,22716593,,842000,,,,,600,2745,U,,,3.8,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,Yes,No,"Yes, over entire range",
132112660,Staphida everetti,22716725,,671000,,,,,,,U,,,5.7,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132112827,Yuhina bakeri,22716728,,473000,,,,,300,2200,U,,,5.7,Altitudinal Migrant,,No,,,No,No,No,Yes,No,No,No,,,Yes,No,"Yes, over entire range",
132113018,Myzornis pyrrhoura,22716760,,521000,,,,,2000,3950,U,,,4.4,Altitudinal Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
132113206,Suthora webbiana,22716804,,5480000,,,,,,,U,,,4.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132113448,Suthora alphonsiana,22716810,,381000,,,,,,,U,,,4.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132113641,Suthora verreauxi,22716829,,2320000,,,,,1000,3050,U,,,4.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132113832,Curruca melanocephala,22716959,,9180000,,,,,,,25000000-53999999,,,3.9,Full Migrant,,No,,2012,No,No,No,Yes,No,Yes,No,,,Yes,No,"Yes, over entire range",
132114368,Curruca deserticola,22716980,,670000,,,,,1000,2500,U,,,4,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,Yes,No,"Yes, over entire range",
132114574,Prionochilus xanthopygius,22717463,,734000,,,,,,,U,,,2.4,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132114755,Leptocoma aspasia,22717791,,4290000,,,,,,1400,U,,,3.6,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
132114939,Nectarinia famosa,22717979,,6020000,,,,,,,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132115208,Nectarinia johnstoni,22717984,,849000,,,,,1900,4400,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132116025,Passer griseus,22718230,,18800000,,,,,,2000,U,,,5.8,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132116442,Passer luteus,22718276,,6720000,,,,,,,U,,,5.8,Nomadic,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132116703,Passer eminibey,22718286,,3620000,,,,,,,U,,,5.8,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
132116930,Montifringilla adamsi,22718326,,1960000,,,,,3500,5200,U,,,2.8,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
132117100,Onychostruthus taczanowskii,22718330,,2000000,,,,,3800,4900,U,,,2.8,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
132117276,Pyrgilauda ruficollis,22718336,,2410000,,,,,3800,5000,U,,,2.8,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
132117451,Motacilla grandis,22718360,,1370000,,,,,,1500,U,,,4.7,Full Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
132117671,Motacilla aguimp,22718366,,25100000,,,,,,3000,U,,,4.7,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132118135,Motacilla clara,22718397,,19000000,,,,,1500,2000,U,,,6.5,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132118459,Prunella himalayana,22718620,,870000,,,,,2800,5000,U,,,4.6,Altitudinal Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132118707,Prunella fulvescens,22718641,,7520000,,,,,2400,5100,U,,,4.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132118966,Prunella modularis,22718651,,12900000,,,,,,,25000000-43999999,,,4.6,Full Migrant,,No,,2012,No,No,No,Yes,No,Yes,No,,,No,No,"Yes, over entire range",
132119628,Plocepasser rufoscapulatus,22718700,,1590000,,,,,,,U,,,5.8,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132119807,Pseudonigrita cabanisi,22718725,,621000,,,,,,,U,,,5.8,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132119979,Ploceus nigrimentus,22718743,,572000,,,,,500,1500,,,,4,Not a Migrant,,No,,2009,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132120163,Ploceus pelzelni,22718770,,6040000,,,,,,,U,,,4,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132120496,Ploceus luteolus,22718779,,9640000,,,,,,,U,,,3.6,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
132120809,Ploceus melanogaster,22718795,,2400000,,,,,1500,3000,U,,,4,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132121030,Ploceus xanthops,22718818,,7700000,,,,,1200,2300,U,,,4,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132121323,Ploceus aurantius,22718833,,5470000,,,,,,,U,,,4,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132121605,Ploceus bojeri,22718837,,588000,,,,,,,U,,,4,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132121792,Ploceus galbula,22718860,,3260000,,,,,,2000,U,,,4,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132122041,Ploceus vitellinus,22718882,,13800000,,,,,,1800,U,,,8.9,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132122348,Ploceus velatus,22718890,,5670000,,,,,,,U,,,3.7,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
132122615,Ploceus cucullatus,22718921,,23900000,,,,,,,U,,,4.2,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132123110,Ploceus jacksoni,22718966,,1160000,,,,,,,U,,,4,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
132123327,Ploceus tricolor,22718983,,5380000,,,,,,,U,,,4,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132123622,Ploceus nelicourvi,22718991,,261000,,,,,,,U,,,4,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132123774,Ploceus benghalensis,22718999,,3630000,,,,,,,U,,,4,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
132123985,Ploceus bicolor,22719017,,11200000,,,,,,,U,,,4,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132124277,Ploceus preussi,22719022,,4330000,,,,,,,U,,,4,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132124506,Malimbus coronatus,22719069,,1740000,,,,,,,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132124703,Malimbus cassini,22719073,,2150000,,,,,,,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132124911,Malimbus nitens,22719099,,6220000,,,,,,,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132125222,Malimbus rubricollis,22719108,,7400000,,,,,,,U,,,3.6,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132125511,Quelea cardinalis,22719120,,1820000,,,,,,,U,,,3.2,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132125738,Quelea quelea,22719128,,25800000,,,,,,,U,,,3.2,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132126147,Parmoptila woodhousei,22719273,,3320000,,,,,,,U,,,3,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132126348,Nigrita fusconotus,22719278,,5720000,,,,,,1400,U,,,3,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132126626,Nigrita bicolor,22719288,,6870000,,,,,,,U,,,3,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132126941,Nigrita luteifrons,22719293,,5000000,,,,,,,U,,,3,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132127206,Nigrita canicapillus,22719298,,7570000,,,,,,3350,U,,,3,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132127513,Pytilia afra,22719340,,8140000,,,,,,,U,,,3.1,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
132127786,Mandingoa nitidula,22719354,,15500000,,,,,,,U,,,3,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132128125,Pyrenestes sanguineus,22719379,,834000,,,,,,,U,,,3,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132128345,Pyrenestes ostrinus,22719384,,8130000,,,,,,,U,,,3,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
132128627,Spermophaga poliogenys,22719394,,1080000,,,,,,,U,,,3,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132128808,Spermophaga haematina,22719398,,5530000,,,,,,,U,,,3,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132129091,Lagonosticta senegala,22719440,,25600000,,,,,,,U,,,9.7,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132129546,Lagonosticta virata,22719461,,368000,,,,,,,U,,,4.3,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
132129720,Uraeginthus bengalus,22719493,,15900000,,,,,,,U,,,3.1,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132130104,Uraeginthus cyanocephalus,22719499,,1740000,,,,,,,U,,,3,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132130314,Paludipasser locustella,22719645,,7400000,,,,,,,U,,,3,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
132130886,Neochmia temporalis,22719666,,3580000,,,,,,,U,,,3,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
132131066,Neochmia ruficauda,22719673,,3380000,,,Congregatory (and dispersive),,,,,,11-100,3,Not a Migrant,2-100,No,,2007,No,Yes,Yes,Yes,No,No,No,,,No,No,"Yes, over entire range",
132131410,Spermestes fringilloides,22719801,,16400000,,,,,,,U,,,3,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
132131811,Lonchura molucca,22719815,,2130000,,,,,,,U,,,3,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
132131997,Lonchura kelaarti,22719818,,1220000,,,,,,,U,,,3,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
132132175,Lonchura tristissima,22719831,,1110000,,,,,,,U,,,3,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
132132368,Lonchura leucosticta,22719834,,237000,,,,,,,U,,,3,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
132132544,Lonchura ferruginosa,22719844,,207000,,,,,,,U,,,3,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
132132720,Lonchura pallida,22719854,,1130000,,,,,,,U,,,3,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
132132902,Lonchura caniceps,22719864,,80100,,,,,,,U,,,3,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
132133113,Lonchura castaneothorax,22719886,,7980000,,,,,,,U,,,3,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
132133342,Lonchura melaena,22719904,,115000,,,,,,,U,,,3,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over part of range",
132133516,Vidua chalybeata,22719936,,24500000,,,,,,,U,,,3.2,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132133937,Vidua raricola,22719940,,3670000,,,,,,,U,,,3.2,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
132134162,Vidua larvaticola,22719944,,4030000,,,,,,,U,,,3.2,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
132134410,Vidua codringtoni,22719956,,1760000,,,,,,,U,,,3.2,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132134620,Vidua wilsoni,22719967,,4150000,,,,,,,U,,,3.2,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
132134939,Vidua macroura,22719988,,26600000,,,,,,,U,,,3.2,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132135389,Vidua togoensis,22719998,,1560000,,,,,,,U,,,3.2,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132135621,Vidua paradisaea,22720012,,11200000,,,,,,1400,U,,,3.2,Not a Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
132135961,Vidua obtusa,22720020,,5110000,,,,,,,U,,,3.2,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132136209,Serinus serinus,22720049,,7090000,,,,,,,45000000-74999999,,,3.8,Full Migrant,,No,,2012,No,No,No,Yes,No,Yes,No,,,No,No,"Yes, over entire range",
132137153,Serinus canaria,22720056,,612000,,,,,,,3000000-5050000,,,3.8,Not a Migrant,,No,,2012,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132137365,Linurgus olivaceus,22720319,,3690000,,,,,1700,3000,U,,,4.3,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132137606,Spinus spinescens,22720365,,616000,,,,,1800,3700,U,,,4.2,Not a Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132137806,Spinus yarrellii,22720368,,215000,,,,,,500,6000-15000,,11-100,4.2,Not a Migrant,2-100,No,,2000,Yes,No,No,Yes,Yes,No,No,,,No,No,"Yes, over entire range",
132138099,Spinus cucullatus,22720374,,618000,,,,,180,1300,1500-7000,,6-10,4.2,Not a Migrant,2-100,No,,2000,Yes,Yes,No,Yes,Yes,No,Yes,,,No,No,"Yes, over entire range",
132138421,Spinus crassirostris,22720380,,1600000,,,,,3000,4000,U,,,4.2,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132138839,Spinus barbatus,22720395,,2620000,,,,,,1500,U,,,4.2,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132139265,Spinus uropygialis,22720404,,216000,,,,,2000,3500,U,,,4.2,Full Migrant,,No,,,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
132139491,Spinus psaltria,22720410,,11700000,,,,,,3100,,,,4.5,Not a Migrant,,No,,2009,No,No,No,Yes,No,Yes,No,,,No,No,"Yes, over entire range",
132139778,Linaria cannabina,22720441,,27300000,,,,,,,50000000-99999999,,,4.1,Full Migrant,,No,,2012,No,No,No,Yes,No,Yes,No,,,No,No,"Yes, over entire range",
132140496,Leucosticte brandti,22720472,,3800000,,,,,3950,6000,U,,,3.5,Full Migrant,,No,,,No,No,No,Yes,No,No,No,,,No,No,"Yes, over entire range",
132140770,Leucosticte arctoa,22720477,,8960000,,,,,,,U,,,3.5,Full Migrant,,No,,,No,No,No,Yes,No,Yes,No,,,No,No,"Yes, over entire range",
132141004,Leucosticte tephrocotis,22720482,,9080000,,,,,,,,,,3.5,Full Migrant,,No,,2009,No,No,No,No,No,No,No,,,No,No,"Yes, over entire range",
