internalTaxonId,scientificName,name,genusName,speciesName,speciesAuthor,infraType,infrarankAuthor
22702652,Limnoctites rectirostris,Limnornis rectirostris rectirostris Collar et al. (1994),Limnornis rectirostris,rectirostris,Collar et al. (1994),,
22702652,Limnoctites rectirostris,"Limnornis rectirostris rectirostris Sibley and Monroe (1990, 1993)",Limnornis rectirostris,rectirostris,"Sibley and Monroe (1990, 1993)",,
22715535,Cincloramphus llaneae,Cichlornis llaneae llaneae Collar and Andrew (1988),Cichlornis llaneae,llaneae,Collar and Andrew (1988),,
22715535,Cincloramphus llaneae,"Megalurulus llaneae (Hadden, 1983)",Megalurulus,llaneae,"(Hadden, 1983)",,
22715529,Cincloramphus grosvenori,Cichlornis grosvenori grosvenori Collar and Andrew (1988),Cichlornis grosvenori,grosvenori,Collar and Andrew (1988),,
22715529,Cincloramphus grosvenori,"Megalurulus grosvenori (Gilliard, 1960)",Megalurulus,grosvenori,"(Gilliard, 1960)",,
22708375,Geokichla citrina,"Zoothera citrina (Latham, 1790)",Zoothera,citrina,"(Latham, 1790)",,
22724673,Xanthopsar flavus,"Agelaius flavus ssp. flavus Gmelin, 1788",Agelaius,flavus,,subspecies,"Gmelin, 1788"
22701205,Piprites pileata,"Piprites pileatus (Temminck, 1822)",Piprites,pileatus,"(Temminck, 1822)",,
22705159,Vireo atricapilla,Vireo atricapillus atricapillus Stotz et al. (1996),Vireo atricapillus,atricapillus,Stotz et al. (1996),,
22705159,Vireo atricapilla,"Vireo atricapillus atricapillus Sibley and Monroe (1990, 1993)",Vireo atricapillus,atricapillus,"Sibley and Monroe (1990, 1993)",,
22705159,Vireo atricapilla,Vireo atricapillus atricapillus BirdLife International (2000),Vireo atricapillus,atricapillus,BirdLife International (2000),,
22705159,Vireo atricapilla,Vireo atricapillus atricapillus Collar and Andrew (1988),Vireo atricapillus,atricapillus,Collar and Andrew (1988),,
22705159,Vireo atricapilla,Vireo atricapillus atricapillus Collar et al. (1994),Vireo atricapillus,atricapillus,Collar et al. (1994),,
22724802,Setophaga flavescens,"Dendroica dominica (Linnaeus, 1766)",Dendroica,dominica,"(Linnaeus, 1766) <i>pro parte</i>",,
22724802,Setophaga flavescens,"Dendroica flavescens Todd, 1909",Dendroica,flavescens,"Todd, 1909",,
22724010,Psarocolius cassini,"Gymnostinops cassini ssp. cassini Richmond, 1898 — Sibley and Monroe (1990, 1993)",Gymnostinops,cassini,,subspecies,"Richmond, 1898 — Sibley and Monroe (1990, 1993)"
22705672,Cyanolyca nanus,"Cyanolyca nana (Du Bus de Gisignies, 1847) [orth. error]",Cyanolyca,nana,"(Du Bus de Gisignies, 1847) [orth. error]",,
22705146,Vireo masteri,Vireo sp. nov. — Collar <i>et al</i>. (1994),Vireo,sp. nov.,— Collar <i>et al</i>. (1994),,
22708670,Hylocichla mustelina,"Catharus mustelinus ssp. mustelinus — Sibley and Monroe (1990, 1993)",Catharus,mustelinus,,subspecies,"— Sibley and Monroe (1990, 1993)"
22720560,Haemorhous cassinii,"Carpodacus cassinii Baird, 1854",Carpodacus,cassinii,"Baird, 1854",,
22718556,Anthus pratensis,"Alauda pratensis Linnaeus, 1758",Alauda,pratensis,"Linnaeus, 1758",,
155646620,Zoothera aurea,"Zoothera imbricata Layard, 1854",Zoothera,imbricata,"Layard, 1854",,
22708544,Turdus lherminieri,Cichlherminia lherminieri,Cichlherminia lherminieri,,BirdLife International (2008),,
22735364,Poecile weigoldicus,"Parus weigoldicus O. Kleinschmidt, 1921",Parus,weigoldicus,"O. Kleinschmidt, 1921",,
22735364,Poecile weigoldicus,"Poecile montanus ssp. weigoldicus O. Kleinschmidt, 1921",Poecile,montanus,,subspecies,"O. Kleinschmidt, 1921"
155155950,Zosterops palpebrosus,"Zosterops palpebrosus (Temminck, 1824)",Zosterops,palpebrosus,"(Temminck, 1824) <i>pro parte</i>",,
155156040,Zosterops auriventer,"Zosterops palpebrosus (Temminck, 1824)",Zosterops,palpebrosus,"(Temminck, 1824) <i>pro parte</i>",,
155158152,Zosterops simplex,"Zosterops japonicus Temminck &amp; Schlegel, 1845",Zosterops,japonicus,"Temminck &amp; Schlegel, 1845 <i>pro parte</i>",,
155158152,Zosterops simplex,"Zosterops salvadorii Meyer & Wiglesworth, 1894",Zosterops,salvadorii,"Meyer & Wiglesworth, 1894",,
155183519,Catharus maculatus,"Catharus dryas (Gould, 1855) <i>pro parte</i>",Catharus,dryas,"(Gould, 1855) <i>pro parte</i>",,
155218901,Pycnonotus simplex,"Pycnonotus simplex Lesson, 1839",Pycnonotus,simplex,"Lesson, 1839 <i>pro parte</i>",,
155219571,Pycnonotus pseudosimplex,"Pycnonotus simplex Lesson, 1839",Pycnonotus,simplex,"Lesson, 1839 <i>pro parte</i>",,
155223332,Phylloscopus presbytes,"Phylloscopus presbytes (Blyth, 1870)",Phylloscopus,presbytes,"(Blyth, 1870) <i>pro parte</i>",,
155224052,Phylloscopus rotiensis,"Phylloscopus presbytes (Blyth, 1870)",Phylloscopus,presbytes,"(Blyth, 1870) <i>pro parte</i>",,
22725044,Acanthis flammea,"Carduelis flammea (Linnaeus, 1758)",Carduelis,flammea,"(Linnaeus, 1758)",,
22709717,Calliope obscura,"Luscinia obscura (Berezowski & Bianchi, 1891)",Luscinia,obscura,"(Berezowski & Bianchi, 1891)",,
22709717,Calliope obscura,Erithacus obscurus ssp. obscurus — Collar and Andrew (1988),Erithacus,obscurus,,subspecies,— Collar and Andrew (1988)
155093173,Malurus lamberti,"Malurus lamberti Vigors & Horsfield, 1827",Malurus,lamberti,"Vigors & Horsfield, 1827 <i>pro parte</i>",,
155093185,Malurus assimilis,"Malurus lamberti Vigors & Horsfield, 1827",Malurus,lamberti,"Vigors & Horsfield, 1827 <i>pro parte</i>",,
22722239,Poospiza rufosuperciliaris,"Hemispingus rufosuperciliaris Blake & Hocking, 1974",Hemispingus,rufosuperciliaris,"Blake & Hocking, 1974",,
22734747,Iduna pallida,"Hippolais pallida (Ehrenberg, 1833)",Hippolais,pallida,"(Ehrenberg, 1833)",,
22709724,Calliope pectardens,"Luscinia pectardens (David, 1871)",Luscinia,pectardens,"(David, 1871)",,
22717236,Ammomanes cinctura,Ammomanes cincturus,Ammomanes cincturus,,BirdLife International (2004),,
22717236,Ammomanes cinctura,Ammomanes cincturus,Ammomanes cincturus,,Dowsett and Forbes-Watson (1993),,
22717236,Ammomanes cinctura,Ammomanes cincturus,Ammomanes cincturus,,Cramp and Simmons (1977-1994),,
22717236,Ammomanes cinctura,Ammomanes cincturus,Ammomanes cincturus,,"Sibley and Monroe (1990, 1993)",,
22723537,Sporophila maximiliani,"Oryzoborus maximiliani Cabanis, 1851",Oryzoborus,maximiliani,"Cabanis, 1851",,
22720513,Bucanetes githagineus,"Rhodopechys githaginea ssp. githaginea — Sibley and Monroe (1990, 1993)",Rhodopechys,githaginea,,subspecies,"— Sibley and Monroe (1990, 1993)"
22709936,Cercotrichas galactotes,Cercotrichas galactotes — Cramp and Simmons (1977-1994),Cercotrichas,galactotes,— Cramp and Simmons (1977-1994),,
22709936,Cercotrichas galactotes,"Cercotrichas galactotes ssp. galactotes — Sibley and Monroe (1990, 1993)",Cercotrichas,galactotes,,subspecies,"— Sibley and Monroe (1990, 1993)"
22709936,Cercotrichas galactotes,"Erythropygia galactotes (Temminck, 1820)",Erythropygia,galactotes,"(Temminck, 1820)",,
22717855,Cinnyris asiaticus,"Nectarinia asiatica (Latham, 1790)",Nectarinia,asiatica,"(Latham, 1790)",,
22721020,Emberiza calandra,Emberiza calandra,Emberiza calandra,,AERC TAC (2003),,
22721020,Emberiza calandra,"Miliaria calandra Linnaeus, 1758",Miliaria,calandra,"Linnaeus, 1758",,
22709791,Dessonornis caffer,"Cossypha caffra (Linnaeus, 1771)",Cossypha,caffra,"(Linnaeus, 1771)",,
22718294,Gymnoris xanthocollis,"Petronia xanthocollis (Burton, 1838)",Petronia,xanthocollis,"(Burton, 1838)",,
22710248,Oenanthe albonigra,Oenanthe alboniger alboniger Cramp and Simmons (1977-1994),Oenanthe alboniger,alboniger,Cramp and Simmons (1977-1994),,
22710248,Oenanthe albonigra,"Oenanthe alboniger alboniger Sibley and Monroe (1990, 1993)",Oenanthe alboniger,alboniger,"Sibley and Monroe (1990, 1993)",,
22720875,Emberiza siemsseni,"Latoucheornis siemsseni (Martens, 1906)",Latoucheornis,siemsseni,"(Martens, 1906)",,
22709217,Ficedula ruficauda,"Muscicapa ruficauda Swainson, 1838",Muscicapa,ruficauda,"Swainson, 1838",,
22714376,Horornis canturians,"Cettia canturians (Swinhoe, 1860)",Cettia,canturians,"(Swinhoe, 1860)",,
155108940,Microptilotis gracilis,"Microptilotis gracilis (Gould, 1866)",Microptilotis,gracilis,"(Gould, 1866) <i>pro parte</i>",,
22734089,Iduna opaca,"Hippolais opaca Cabanis, 1850",Hippolais,opaca,"Cabanis, 1850",,
22709727,Larvivora brunnea,"Luscinia brunnea (Hodgson, 1837)",Luscinia,brunnea,"(Hodgson, 1837)",,
22700152,Muscisaxicola capistratus,Muscisaxicola capistrata,Muscisaxicola capistrata,,Stotz et al. (1996),,
22700152,Muscisaxicola capistratus,Muscisaxicola capistrata,Muscisaxicola capistrata,,Collar and Andrew (1988),,
22700152,Muscisaxicola capistratus,Muscisaxicola capistrata,Muscisaxicola capistrata,,BirdLife International (2004),,
22700152,Muscisaxicola capistratus,Muscisaxicola capistrata,Muscisaxicola capistrata,,"Sibley and Monroe (1990, 1993)",,
22712194,Neophedina cincta,"Riparia cincta (Boddaert, 1783)",Riparia,cincta,"(Boddaert, 1783)",,
22734347,Phylloscopus burkii,"Seicercus burkii (E. Burton, 1836)",Seicercus,burkii,"(E. Burton, 1836)",,
22729520,Phylloscopus ibericus,Phylloscopus brehmii brehmii BirdLife International (2004),Phylloscopus brehmii,brehmii,BirdLife International (2004),,
103874024,Curruca cantillans,"Sylvia cantillans (Pallas, 1764)",Sylvia,cantillans,"(Pallas, 1764)",,
103874024,Curruca cantillans,"Motacilla (cantillans) Pallas, 1764",Motacilla,(cantillans),"Pallas, 1764",,
22716910,Curruca communis,"Sylvia communis Latham, 1787",Sylvia,communis,"Latham, 1787",,
22716976,Curruca conspicillata,"Sylvia conspicillata Temminck, 1820",Sylvia,conspicillata,"Temminck, 1820",,
22734793,Curruca crassirostris,"Sylvia crassirostris Cretzschmar,1827",Sylvia,crassirostris,"Cretzschmar,1827",,
22734992,Curruca curruca,"Sylvia althaea Hume, 1878",Sylvia,althaea,"Hume, 1878",,
22734992,Curruca curruca,"Sylvia minula Hume, 1873",Sylvia,minula,"Hume, 1873",,
22734992,Curruca curruca,"Sylvia curruca (Linnaeus, 1758)",Sylvia,curruca,"(Linnaeus, 1758)",,
22734992,Curruca curruca,"Motacilla Curruca Linnaeus, 1758",Motacilla,Curruca,"Linnaeus, 1758",,
22735012,Curruca hortensis,"Sylvia hortensis (Gmelin, 1789)",Sylvia,hortensis,"(Gmelin, 1789)",,
22735012,Curruca hortensis,"Motacilla hortensis Gmelin, 1789",Motacilla,hortensis,"Gmelin, 1789",,
22716954,Curruca ruppeli,"Sylvia ruppeli Temminck, 1823",Sylvia,ruppeli,"Temminck, 1823",,
22735596,Curruca subalpina,"Sylvia subalpina Orlando, 1937",Sylvia,subalpina,"Orlando, 1937",,
155109013,Microptilotis imitatrix,"Microptilotis gracilis (Gould, 1866)",Microptilotis,gracilis,"(Gould, 1866) <i>pro parte</i>",,
155158005,Zosterops japonicus,"Zosterops japonicus Temminck &amp; Schlegel, 1845",Zosterops,japonicus,"Temminck &amp; Schlegel, 1845 <i>pro parte</i>",,
155158005,Zosterops japonicus,"Zosterops montanus Bonaparte, 1850",Zosterops,montanus,"Bonaparte, 1850",,
155185342,Arremon flavirostris,"Arremon flavirostris Swainson, 1838",Arremon,flavirostris,"Swainson, 1838 <i>pro parte</i>",,
155185351,Arremon dorbignii,"Arremon flavirostris Swainson, 1838",Arremon,flavirostris,"Swainson, 1838 <i>pro parte</i>",,
22713919,Zosterops leucophaeus,Speirops leucophaeus — Collar and Andrew (1988),Speirops,leucophaeus,— Collar and Andrew (1988),,
22713919,Zosterops leucophaeus,Speirops leucophoeus ssp. leucophaeus — Dowsett and Forbes-Watson (1993),Speirops,leucophoeus,,subspecies,— Dowsett and Forbes-Watson (1993)
22713919,Zosterops leucophaeus,Speirops leucophaeus — Collar et al. (1994),Speirops,leucophaeus,— Collar et al. (1994),,
22713919,Zosterops leucophaeus,Speirops leucophoeus ssp. leucophaeus — BirdLife International (2004),Speirops,leucophoeus,,subspecies,— BirdLife International (2004)
22713919,Zosterops leucophaeus,"Speirops leucophoeus Hartlaub, 1857",Speirops,leucophoeus,"Hartlaub, 1857",,
22731796,Vireo chivi,"Vireo chivi_old (Vieillot, 1817)",Vireo,chivi_old,"(Vieillot, 1817)",,
22731796,Vireo chivi,"Vireo olivaceus ssp. chivi (Vieillot, 1817)",Vireo,olivaceus,,subspecies,"(Vieillot, 1817)"
22701397,Dysithamnus plumbeus,Thamnomanes plumbeus ssp. plumbeus — Stotz <i>et al</i>. (1996),Thamnomanes,plumbeus,,subspecies,— Stotz <i>et al</i>. (1996)
22701397,Dysithamnus plumbeus,Thamnomanes plumbeus ssp. plumbeus — Collar and Andrew (1988),Thamnomanes,plumbeus,,subspecies,— Collar and Andrew (1988)
155249960,Remiz pendulinus,"Remiz macronyx  (Severtsov, 1873) <i>pro parte</i>",Remiz,macronyx ,"(Severtsov, 1873) <i>pro parte</i>",,
22724477,Formicivora acutirostris,"Stymphalornis acutirostris Bornschein, Reinert & Teixera, 1995",Stymphalornis,acutirostris,"Bornschein, Reinert & Teixera, 1995",,
22700718,Lipaugus ater,"Tijuca atra Férussac, 1829",Tijuca,atra,"Férussac, 1829",,
22707313,Symposiachrus menckei,"Monarcha menckei Heinroth, 1902",Monarcha,menckei,"Heinroth, 1902",,
22734623,Paradoxornis margaritae,"Paradoxornis margaritae (Delacour, 1927)",Paradoxornis,margaritae,"(Delacour, 1927)",,
22734623,Paradoxornis margaritae,"Psittiparus margaritae Delacour, 1927",Psittiparus,margaritae,"Delacour, 1927",,
22698628,Hydrornis gurneyi,"Pitta gurneyi Hume, 1875",Pitta,gurneyi,"Hume, 1875",,
22720398,Spinus xanthogastrus,"Carduelis xanthogastra (Du Bus, 1855)",Carduelis,xanthogastra,"(Du Bus, 1855)",,
22705309,Pachysylvia aurantiifrons,"Hylophilus aurantiifrons Lawrence, 1862",Hylophilus,aurantiifrons,"Lawrence, 1862",,
22711467,Cantorchilus leucotis,"Thryothorus leucotis Lafresnaye, 1845",Thryothorus,leucotis,"Lafresnaye, 1845",,
22721519,Arremon brunneinucha,"Atlapetes brunneinucha brunneinucha Sibley and Monroe (1990, 1993)",Atlapetes brunneinucha,brunneinucha,"Sibley and Monroe (1990, 1993)",,
22721519,Arremon brunneinucha,Atlapetes brunneinucha brunneinucha Stotz et al. (1996),Atlapetes brunneinucha,brunneinucha,Stotz et al. (1996),,
22721519,Arremon brunneinucha,Buarremon brunneinucha,Buarremon brunneinucha,,BirdLife International (2004),,
22701650,Euchrepomis callinota,"Terenura callinota (Sclater, 1855)",Terenura,callinota,"(Sclater, 1855)",,
22723783,Geospiza pallida,"Camarhynchus pallidus (Sclater & Salvin, 1870)",Camarhynchus,pallidus,"(Sclater & Salvin, 1870)",,
22723783,Geospiza pallida,"Cactornis pallida Sclater & Salvin, 1870",Cactornis,pallida,"Sclater & Salvin, 1870",,
103792695,Cacicus flavicrissus,"Cacicus vitellinus Lawrence, 1864",Cacicus,vitellinus,"Lawrence, 1864",,
22722527,Tangara episcopus,"Thraupis episcopus (Linnaeus, 1766)",Thraupis,episcopus,"(Linnaeus, 1766)",,
22723122,Spodiornis rusticus,"Haplospiza rustica (Tschudi, 1844)",Haplospiza,rustica,"(Tschudi, 1844)",,
22722391,Islerothraupis luctuosa,"Tachyphonus luctuosus d'Orbigny & Lafresnaye, 1837",Tachyphonus,luctuosus,"d'Orbigny & Lafresnaye, 1837",,
22722394,Chrysocorypha delatrii,"Tachyphonus delatrii Lafresnaye, 1847",Tachyphonus,delatrii,"Lafresnaye, 1847",,
103812685,Saltator olivascens,"Saltator plumbeus Bonaparte, 1853",Saltator,plumbeus,"Bonaparte, 1853",,
22702858,Philydor rufum,Philydor rufus,Philydor rufus,,"Sibley and Monroe (1990, 1993)",,
22702858,Philydor rufum,Philydor rufus,Philydor rufus,,Stotz et al. (1996),,
22702858,Philydor rufum,Philydor rufus,Philydor rufus,,BirdLife International (2004),,
22721633,Leiothlypis crissalis,"Vermivora crissalis (Salvin & Godman, 1889)",Vermivora,crissalis,"(Salvin & Godman, 1889)",,
103798640,Setophaga pitiayumi,"Parula pitiayumi (Vieillot, 1817)",Parula,pitiayumi,"(Vieillot, 1817)",,
22699462,Pogonotriccus venezuelanus,Pogonotriccus venezuelanus venezuelanus Collar and Andrew (1988),Pogonotriccus venezuelanus,venezuelanus,Collar and Andrew (1988),,
22699462,Pogonotriccus venezuelanus,"Phylloscartes venezuelanus (Berlepsch, 1907)",Phylloscartes,venezuelanus,"(Berlepsch, 1907)",,
22701033,Lepidothrix iris,"Pipra iris Schinz, 1851",Pipra,iris,"Schinz, 1851",,
22714826,Acrocephalus rimitarae,"Acrocephalus rimatarae (Murphy & Mathews, 1929) [orth. error]",Acrocephalus,rimatarae,"(Murphy & Mathews, 1929) [orth. error]",,
22722114,Conirostrum binghami,"Oreomanes fraseri Sclater, 1860",Oreomanes,fraseri,"Sclater, 1860",,
22702591,Cranioleuca berlepschi,"Thripophaga berlepschi Hellmayr, 1905",Thripophaga,berlepschi,"Hellmayr, 1905",,
22724274,Anumara forbesi,"Curaeus forbesi (Sclater, 1886)",Curaeus,forbesi,"(Sclater, 1886)",,
183458017,Coracina macei,"Graucalus macei Lesson, 1831",Graucalus,macei,"Lesson, 1831",,
22723843,Caryothraustes erythromelas,"Periporphyrus erythromelas (Gmelin, 1789)",Periporphyrus,erythromelas,"(Gmelin, 1789)",,
22721740,Setophaga cerulea,"Dendroica cerulea (Wilson, 1810)",Dendroica,cerulea,"(Wilson, 1810)",,
22700946,Procnias tricarunculatus,Procnias tricarunculata,Procnias tricarunculata,,Stotz et al. (1996),,
22700946,Procnias tricarunculatus,Procnias tricarunculata,Procnias tricarunculata,,BirdLife International (2004),,
22700946,Procnias tricarunculatus,Procnias tricarunculata,Procnias tricarunculata,,"Sibley and Monroe (1990, 1993)",,
22700946,Procnias tricarunculatus,Procnias tricarunculata,Procnias tricarunculata,,Collar et al. (1994),,
22700946,Procnias tricarunculatus,Procnias tricarunculata,Procnias tricarunculata,,BirdLife International (2000),,
22700946,Procnias tricarunculatus,Procnias tricarunculata,Procnias tricarunculata,,Collar and Andrew (1988),,
22700847,Lipaugus uropygialis,"Chirocylla uropygialis Sclater & Salvin, 1876",Chirocylla,uropygialis,"Sclater & Salvin, 1876",,
22701605,Formicivora erythronotos,"Myrmotherula erythronotos ssp. erythronotos (Hartlaub, 1852) — Stotz <i>et al</i>. (1996)",Myrmotherula,erythronotos,,subspecies,"(Hartlaub, 1852) — Stotz <i>et al</i>. (1996)"
22733677,Geokichla interpres,"Zoothera interpres (Temminck, 1826)",Zoothera,interpres,"(Temminck, 1826)",,
22703591,Climacteris rufus,Climacteris rufa,Climacteris rufa,,BirdLife International (2004),,
22703591,Climacteris rufus,Climacteris rufa,Climacteris rufa,,"Sibley and Monroe (1990, 1993)",,
22703591,Climacteris rufus,Climacteris rufa rufa Christidis and Boles (2008),Climacteris rufa,rufa,Christidis and Boles (2008),,
22703591,Climacteris rufus,Climacteris rufa,Climacteris rufa,,Christidis and Boles (1994),,
22720310,Crithagra concolor,"Neospiza concolor (Barboza du Bocage, 1888)",Neospiza,concolor,"(Barboza du Bocage, 1888)",,
22714545,Elaphrornis palliseri,"Bradypterus palliseri (Blyth, 1851)",Bradypterus,palliseri,"(Blyth, 1851)",,
22715783,Arcanator orostruthus,"Arcanator orostruthus orostruthus Sibley and Monroe (1990, 1993)",Arcanator orostruthus,orostruthus,"Sibley and Monroe (1990, 1993)",,
22715783,Arcanator orostruthus,"Modulatrix orostruthus (Vincent, 1933)",Modulatrix,orostruthus,"(Vincent, 1933)",,
22713021,Crossleyia tenebrosa,Phyllastrephus tenebrosus tenebrosus BirdLife International (2000),Phyllastrephus tenebrosus,tenebrosus,BirdLife International (2000),,
22713021,Crossleyia tenebrosa,Bernieria tenebrosus,Bernieria tenebrosus,,BirdLife International (2004),,
22713021,Crossleyia tenebrosa,Phyllastrephus tenebrosus tenebrosus Collar et al. (1994),Phyllastrephus tenebrosus,tenebrosus,Collar et al. (1994),,
22713021,Crossleyia tenebrosa,"Phyllastrephus tenebrosus tenebrosus Sibley and Monroe (1990, 1993)",Phyllastrephus tenebrosus,tenebrosus,"Sibley and Monroe (1990, 1993)",,
22713021,Crossleyia tenebrosa,Phyllastrephus tenebrosus tenebrosus Collar and Andrew (1988),Phyllastrephus tenebrosus,tenebrosus,Collar and Andrew (1988),,
22713021,Crossleyia tenebrosa,"Bernieria tenebrosa (Stresemann, 1925)",Bernieria,tenebrosa,"(Stresemann, 1925)",,
22715586,Argya cinereifrons,"Garrulax cinereifrons Blyth, 1851",Garrulax,cinereifrons,"Blyth, 1851",,
22732956,Geokichla leucolaema,"Zoothera leucolaema (Salvadori, 1892)",Zoothera,leucolaema,"(Salvadori, 1892)",,
22713394,Cisticola restrictus,"Cisticola restricta Collar and Andrew (1988) ssp. restricta Traylor, 1967 [orth. error] — Collar and Andrew (1988)",Cisticola,restricta,Collar and Andrew (1988),subspecies,"Traylor, 1967 [orth. error] — Collar and Andrew (1988)"
22717180,Calendulauda burra,Mirafra burra burra Collar and Andrew (1988),Mirafra burra,burra,Collar and Andrew (1988),,
